code_commune;nb_menages_fiscaux;nb_personnes;revenu_median_disponible
14026;458;1265;24070
14027;1970;4595;20410
14030;674;1757;27420
14032;126;298;23570
14033;98;232;23130
14034;200;565;25400
14035;557;1337;21300
14036;71;183;27290
14037;211;572;22900
14038;324;842;24040
14039;277;776;23840
14040;95;237;23030
14041;55;119;24930
14042;385;1073;26030
14043;NULL;NULL;NULL
14044;391;1064;26130
14045;98;244;22930
14046;741;1888;23850
14047;6791;12791;20720
14049;63;143;24530
14050;71;181;20290
14053;70;158;20800
14054;85;215;18600
14055;178;361;22860
14057;586;1438;22080
14059;304;477;23910
14060;858;2071;26810
14061;3657;8654;20860
14062;170;457;24100
14063;83;203;20140
14064;93;237;21440
14066;1146;2439;23590
14068;1502;3703;27440
14069;587;1330;21690
14070;90;180;22620
14076;2678;5754;21630
14077;321;723;22760
14078;145;378;22910
14079;903;1724;23300
14080;53;125;20230
14082;67;190;23250
14083;294;615;20200
14084;161;397;23080
14085;376;838;22480
14086;152;317;27770
14087;50;123;22170
14088;165;408;23460
14089;143;398;23930
14090;312;784;23990
14091;46;101;22750
14092;836;2395;22870
14093;80;189;23640
14096;91;258;19940
14097;105;303;23470
14468;141;346;21640
14469;NULL;NULL;NULL
14473;47;110;23580
14474;81;196;22400
14475;917;2385;24050
14476;77;192;22040
14478;922;1756;19030
14480;217;509;19780
14482;97;223;24720
14483;73;196;21900
14484;95;240;24120
14486;230;593;21920
14487;352;806;23030
14488;4860;9258;23370
14491;80;212;26100
14492;134;304;23900
14494;57;134;23100
14495;228;569;32700
14496;NULL;NULL;NULL
14497;124;334;21790
14498;94;234;22370
14499;216;545;25460
14500;62;163;20220
14501;109;236;21400
14502;NULL;NULL;NULL
14504;306;798;21570
14506;104;244;20820
14509;88;213;31010
14510;NULL;NULL;NULL
14511;NULL;NULL;NULL
14512;NULL;NULL;NULL
14514;2313;4691;20800
14515;959;1824;21100
14516;910;2003;20260
14519;43;118;25640
14520;325;798;22450
14522;149;363;22720
14524;129;296;24380
14527;207;481;21010
14528;148;355;23030
14529;100;263;23330
14530;850;2036;24600
14531;NULL;NULL;NULL
14533;38;101;25320
14534;162;384;24000
14535;226;563;25960
14536;1230;2568;22890
14538;599;1613;23760
14540;108;246;26540
14541;NULL;NULL;NULL
14542;238;610;29570
14543;987;2530;26220
14546;77;209;22790
14547;55;152;20090
14550;NULL;NULL;NULL
14552;211;503;24150
14554;605;1652;23590
14555;180;459;22270
14556;672;1640;22880
14557;530;984;23220
14558;443;1151;25940
14559;107;231;19660
14562;1207;2455;24220
14563;175;489;21920
14565;122;275;23880
14566;957;2464;28160
14569;96;254;26050
14570;957;2357;21220
14571;119;300;21800
14572;337;771;21220
14574;684;1588;22930
14575;184;434;23440
14576;201;483;21620
14578;570;1330;23330
14579;507;1289;23150
14582;284;702;22070
14586;70;155;22080
14587;1002;2378;20770
14588;125;341;21070
14589;381;934;21870
14590;51;133;22380
14591;287;698;22350
14592;503;1372;24700
14593;275;680;25350
14595;91;228;22890
14598;119;313;22140
14601;74;187;22880
14602;111;251;19760
14603;189;504;23120
14605;136;289;24750
14606;94;258;23180
14607;57;132;22610
14609;172;483;26680
14610;807;2139;25160
14613;NULL;NULL;NULL
14614;326;747;20010
14619;50;120;18550
14620;179;418;25500
14621;204;484;19760
14622;56;120;22140
14623;994;2517;23820
14625;358;787;22050
14626;390;997;22420
14627;157;424;22570
14630;278;767;24380
14635;69;181;20670
14637;76;191;24810
14639;112;267;21830
14640;89;219;23730
14643;308;815;21150
14644;265;648;22880
14645;71;167;23820
14646;180;455;22590
14648;170;435;22940
14649;174;434;22640
14650;76;178;19600
14651;94;246;24660
14652;NULL;NULL;NULL
14654;3160;6814;20240
14656;471;1029;20530
14657;130;308;25770
14658;1904;4288;20170
14659;552;1397;22630
14660;54;121;23390
14661;58;144;23100
14663;1023;2405;23480
14664;113;320;19340
14665;136;297;25580
14666;758;1837;22860
14667;95;233;21390
14668;100;279;20680
14669;81;199;22830
14672;347;869;20130
14674;41;125;23140
14675;834;2135;24210
14676;413;1028;23650
14677;97;249;24160
14678;249;664;21860
14679;260;689;23950
14680;61;160;23660
14681;61;148;21780
14682;195;466;26080
14684;89;252;23590
14685;687;1830;25770
14687;74;178;22050
14689;1546;3502;21410
14692;695;1774;21810
14694;208;550;24590
14698;141;357;23240
14699;2081;3875;21140
14700;245;673;22330
14701;468;808;29640
14705;59;127;21000
14706;105;260;27740
14707;415;1147;24380
14708;128;311;22220
14709;150;349;22710
14710;44;103;18600
14711;405;838;19610
14712;1392;3336;23080
14713;211;573;22180
14714;317;804;21600
14715;2646;4572;21010
14716;85;210;24120
14719;258;716;21710
14720;352;899;21760
14721;232;652;23160
14723;110;272;23020
14724;488;1042;25490
14726;2486;5887;20250
14728;225;570;25540
14731;90;204;28500
14732;135;308;25820
14733;129;313;24620
14734;135;325;23280
14735;311;782;21540
14737;196;535;22500
14738;1576;3653;25270
14739;776;1738;24690
14740;488;1083;19950
14741;47;121;20950
14742;NULL;NULL;NULL
14743;44;108;22570
14744;103;274;23770
14745;120;236;22950
14747;274;715;26440
14748;NULL;NULL;NULL
14751;113;271;21550
14752;1389;2904;21320
14753;275;731;21940
14754;1684;2753;22800
14755;308;583;23420
14756;89;224;21290
14758;311;863;31630
14759;106;262;24650
14760;300;742;23000
14761;284;779;21910
14762;8076;16622;21010
14764;462;998;19180
15001;372;688;19360
15002;95;233;19870
15003;276;544;20020
15004;182;463;21490
15005;154;405;21900
15006;320;690;18260
15007;54;136;17950
15008;138;283;20030
15009;98;178;19420
15010;83;174;21010
15011;88;169;19990
15012;2950;6372;22830
15013;85;153;18580
15014;13364;23592;21480
15015;77;151;18990
15016;251;630;20690
15017;57;124;18970
15018;52;105;17460
15019;101;207;18530
15020;NULL;NULL;NULL
15021;290;630;19010
15022;79;158;21920
15024;NULL;NULL;NULL
15025;119;243;21730
15026;79;153;19040
15027;324;681;19220
14121;94;254;21390
14122;55;150;20760
14123;766;2038;28930
14124;245;556;21860
14125;773;1892;26810
14126;544;1250;23240
14127;194;510;21130
14130;71;189;24500
14131;97;223;25220
14132;88;206;22800
14134;76;178;25730
14135;104;249;25480
14136;NULL;NULL;NULL
14137;1329;3035;21880
14138;118;313;19800
14140;140;370;21810
14141;65;152;22530
14143;1005;2425;20100
14145;209;570;23290
14146;71;178;21790
14147;59;129;23900
14149;164;425;23320
14150;541;1316;21420
14159;93;243;25370
14160;69;171;26050
14161;152;326;24310
14162;556;1216;21050
14163;149;390;22570
14165;84;184;21390
14166;1104;2672;25600
14167;2960;6571;18860
14168;95;205;20420
14169;62;163;25780
14171;60;156;21650
14172;217;450;23380
14173;171;464;22300
14174;2901;5909;20000
14175;100;283;22720
14177;347;843;23050
14179;62;156;23020
14180;60;148;20280
14181;2118;4853;22500
14182;169;394;20460
14183;49;102;22140
14184;88;239;24750
14190;64;145;21250
14191;2453;4128;22760
14193;278;633;22920
14194;250;621;21330
14195;106;281;20230
14196;93;214;25580
14197;427;1087;28070
14198;103;268;22460
14200;861;2079;23430
14202;102;215;24510
14203;68;166;24700
14204;79;191;22850
14205;80;202;22810
14206;135;314;20050
14207;234;624;22210
14209;205;526;22200
14211;161;376;20900
14214;73;180;24520
14215;858;2282;22960
14216;100;236;21450
14218;130;333;22080
14220;2193;3678;23120
14221;1328;3143;22570
14223;NULL;NULL;NULL
14224;NULL;NULL;NULL
14225;2508;5051;19240
14226;113;291;20460
14227;82;205;21710
14228;2157;4988;24840
14229;882;2039;20390
14230;50;116;23440
14231;184;425;22000
14232;66;163;24700
14236;176;488;21840
14237;229;631;24440
14238;58;118;29210
14239;NULL;NULL;NULL
14240;185;484;22320
14241;244;661;23420
14242;600;1412;29470
14243;502;1108;26010
14244;117;307;25810
14245;119;280;21450
14246;321;822;24580
14248;100;263;23840
14249;519;1478;24280
14250;129;311;24130
14251;202;535;21960
14252;91;256;24330
14254;651;1678;25940
14256;121;315;23200
14257;729;1899;24590
14258;3712;7491;19900
14260;106;239;25440
14261;131;350;23510
14266;571;1515;25050
14269;90;226;23490
14270;163;382;23790
14271;2252;4714;20950
14272;43;104;21270
14273;61;133;20890
14274;1094;2867;26880
14275;196;493;23900
14276;132;352;21840
14277;753;1939;22890
14278;452;1221;23720
14280;94;255;21390
14281;291;727;21570
14282;87;237;20740
14283;77;206;20980
14284;54;138;25230
14285;NULL;NULL;NULL
14286;200;523;24940
14287;765;1967;22970
14288;357;968;27520
14289;218;603;20990
14290;295;794;24410
14291;112;286;22340
14293;103;255;23810
14297;189;558;24820
14298;58;137;23840
14299;319;768;23970
14300;NULL;NULL;NULL
14301;2031;4768;21470
14302;63;139;25960
14303;378;936;22080
14304;338;833;25470
14305;293;639;28670
14306;160;380;26440
14308;107;276;21350
14309;333;805;21400
14310;297;778;21460
14311;375;968;24050
14312;825;1492;21500
14316;114;281;26480
14318;289;704;23940
14319;380;992;23750
14320;129;305;23330
14322;101;242;25760
14325;1417;3278;25800
14326;337;846;24030
14327;9529;19457;18640
14328;550;1327;23970
15028;164;383;21530
15029;216;444;19600
15030;126;290;20190
15032;NULL;NULL;NULL
15033;103;231;18500
15034;65;142;17450
15036;203;441;20540
15037;482;976;19350
15038;469;889;19940
15040;NULL;NULL;NULL
15041;109;257;20760
15042;121;233;19240
15043;NULL;NULL;NULL
15045;357;714;20210
15046;109;216;18730
15048;NULL;NULL;NULL
15049;114;222;16980
15050;86;157;17470
15051;99;187;18440
15052;75;152;21240
15053;183;444;20880
15054;401;773;19860
15055;192;454;21860
15056;330;855;22880
15057;97;191;18790
15058;71;143;18550
15059;63;122;19100
15060;NULL;NULL;NULL
15061;112;229;19140
15063;155;324;19570
15064;NULL;NULL;NULL
15065;NULL;NULL;NULL
15066;64;111;19660
15067;NULL;NULL;NULL
15069;121;227;18750
15070;102;197;21270
15072;97;203;19970
15073;NULL;NULL;NULL
15074;324;791;25120
15075;NULL;NULL;NULL
15076;97;168;19210
15077;NULL;NULL;NULL
15078;63;132;20590
15079;159;357;21570
15080;71;155;17650
15081;57;103;18550
15082;115;251;17790
15083;919;2039;21690
15084;120;292;19280
15085;210;481;20980
15086;NULL;NULL;NULL
15087;135;355;20980
15088;239;520;23010
15089;187;421;18420
15090;264;575;20950
15091;NULL;NULL;NULL
15092;675;1387;22160
15093;NULL;NULL;NULL
15094;365;679;21600
15095;166;349;20660
15096;129;278;20480
15097;47;105;16550
15098;NULL;NULL;NULL
15100;63;124;21400
15101;247;530;22280
15102;45;102;18140
15103;112;238;20330
15104;152;313;18020
15105;NULL;NULL;NULL
15106;73;152;17210
15107;85;174;16230
15108;475;1011;19780
15110;63;125;19420
15111;98;195;20500
15112;NULL;NULL;NULL
15113;92;172;20380
15114;230;423;20350
15116;67;144;22380
15117;270;578;18740
15118;313;679;21830
15119;873;1741;20710
15120;1695;3204;20690
15121;46;101;19370
15122;988;1832;20320
15123;84;166;19670
15124;242;517;20010
15125;50;122;20220
15126;NULL;NULL;NULL
15127;143;283;19810
15128;57;111;20810
15129;78;151;17810
15130;60;124;17630
15131;124;263;19280
15132;NULL;NULL;NULL
15133;60;131;19210
15134;369;729;21290
15135;58;103;18290
15137;131;264;20250
15138;896;1678;21090
15139;NULL;NULL;NULL
15140;934;2139;24360
15141;810;1601;21330
15142;791;1712;20730
15143;51;113;22330
15144;132;324;20620
15146;58;124;22980
15147;166;369;20070
15148;180;432;19090
15149;72;159;20840
15151;69;137;18580
15152;373;723;21200
15153;750;1384;19940
15154;549;1197;21460
15155;NULL;NULL;NULL
15156;269;718;22120
15157;130;300;21460
15158;NULL;NULL;NULL
15159;121;239;19080
15160;423;1029;23220
15161;44;105;18820
15162;1238;2292;20840
15163;435;1090;22730
15164;262;599;22120
15165;94;179;18620
15166;121;304;21420
15167;53;109;21540
15168;323;733;21240
15169;409;751;21470
15170;114;225;18540
15172;NULL;NULL;NULL
15173;NULL;NULL;NULL
15174;121;249;19000
15175;477;985;20650
15176;118;223;20130
15178;64;128;17270
15179;114;253;21590
15180;NULL;NULL;NULL
15181;266;574;20640
15182;52;114;19660
15183;49;127;19100
15184;342;751;22710
15185;118;230;19230
15186;102;231;19650
15187;3037;5743;20830
15188;517;1201;22280
15189;110;211;19680
15190;NULL;NULL;NULL
15191;259;568;19630
15192;141;297;20180
15194;54;106;20880
15196;660;1523;21640
15198;50;98;17880
15199;NULL;NULL;NULL
15200;70;135;19990
15201;96;206;19750
15202;346;681;19610
15203;80;178;20260
12141;102;220;15070
12142;249;626;23320
12143;NULL;NULL;NULL
12144;69;138;18460
12145;11038;22140;20470
12146;1018;2350;24000
12147;67;133;16200
12148;640;1354;20900
12149;66;132;17270
12150;217;454;20890
12151;111;220;20640
12152;61;124;17890
12153;214;443;18370
12154;312;667;19810
12155;143;289;19430
12156;230;511;20140
12157;715;1748;23920
12158;148;330;22770
12159;242;564;21150
12160;168;338;21730
12161;223;540;21950
12162;446;1075;23550
12163;90;193;18730
12164;324;589;19930
12165;142;343;21660
12166;NULL;NULL;NULL
12167;374;714;19110
12168;427;860;19810
12169;925;1896;21940
12170;177;384;23600
12171;228;531;21260
12172;242;501;19730
12174;1500;3240;24460
12175;71;168;19910
12176;5230;10848;21680
12177;380;903;22050
12178;166;383;22440
12179;NULL;NULL;NULL
12180;NULL;NULL;NULL
12181;94;201;18030
12182;126;287;21780
12183;110;201;18410
12184;57;109;19630
12185;628;1433;22220
12186;99;206;18730
12187;144;243;17700
12188;132;310;21310
12189;159;352;18780
12190;122;289;19820
12191;147;332;21840
12192;92;206;18730
12193;129;289;17300
12194;339;803;21490
12195;124;294;20890
12197;899;1841;19370
12198;903;1897;20680
12199;850;1821;22200
12200;465;1003;21450
12201;440;1094;24920
12202;11941;21041;21490
12203;228;488;23900
12204;96;201;21260
12205;318;746;21890
12206;246;629;22750
12207;150;327;18150
12208;3887;7603;20890
12209;302;630;20010
12210;204;424;19210
12211;66;130;21660
12212;57;102;20100
12213;256;570;21050
12214;199;410;20360
12215;523;1170;21590
12216;610;1299;21560
12217;317;750;21410
12219;185;360;18900
12220;141;279;21890
12221;173;367;18880
12222;108;188;18490
12223;750;1548;19170
12224;951;1832;20060
12225;725;1641;21870
12226;213;437;17680
12227;85;192;19070
12228;152;325;17990
12229;99;241;23460
12230;143;343;20280
12231;332;621;18480
12232;122;290;21420
12233;109;240;17620
12234;254;619;23980
12235;102;210;17080
12236;75;163;21320
12237;283;592;20690
12238;179;410;20340
12239;142;324;20330
12240;186;396;20000
12241;721;1808;25950
12242;131;298;21580
12243;376;873;21920
12244;338;675;21400
12246;247;522;20630
16113;3493;7137;20680
16114;74;161;18280
16116;173;378;21890
16117;53;114;19610
16118;68;129;16990
16119;590;1331;21460
16120;611;1464;24140
16121;195;438;22570
16122;71;149;17310
16123;210;490;22460
16124;293;556;18680
16125;132;262;20130
16127;50;107;21290
16128;86;169;19620
16130;83;171;21310
16131;239;498;20830
16132;412;855;20750
16133;85;202;24090
16134;463;963;20360
16135;141;308;20060
16136;274;597;20890
16137;133;280;18850
16138;1681;3814;23210
16139;82;186;22560
16140;178;428;21190
16141;155;349;22220
16142;101;205;20590
16143;296;711;20990
16144;189;410;19020
16145;274;629;23220
16146;852;2074;24480
16147;110;259;20310
16148;420;945;21360
16150;738;1653;24510
16151;386;916;24360
16152;312;738;25840
16153;496;1153;23080
16154;2840;5672;21150
16155;45;103;20340
16157;84;164;18020
16158;142;294;19670
16160;205;456;22070
16161;66;163;18300
16162;83;154;21350
16163;507;1090;22310
15204;661;1546;22290
15205;54;102;20730
15206;59;128;18580
15207;147;313;18160
15208;66;126;18830
15209;52;117;16460
15211;135;288;18080
15212;165;355;21700
15213;95;176;17490
15214;82;169;18140
15215;512;1200;23120
15216;173;344;20680
15217;NULL;NULL;NULL
15218;NULL;NULL;NULL
15219;148;275;22000
15220;77;147;22990
15221;573;1401;22700
15222;92;214;18190
15223;96;209;20230
15224;56;110;19940
15225;95;192;19320
15226;92;208;20180
15228;231;460;19380
15229;NULL;NULL;NULL
15230;89;207;19300
15231;273;614;20410
15232;100;227;20610
15233;116;311;23090
15234;142;331;21690
15235;250;572;21510
15236;278;569;20620
15237;70;169;21960
15238;67;123;22580
15240;83;152;17230
15241;NULL;NULL;NULL
15242;NULL;NULL;NULL
15243;233;451;17930
15244;189;467;22000
15245;107;251;22160
15246;104;207;19760
15247;NULL;NULL;NULL
15248;261;572;20990
15249;NULL;NULL;NULL
15250;224;487;19360
15251;65;121;19230
15252;181;401;22520
15253;NULL;NULL;NULL
15254;50;106;18030
15255;539;1292;22260
15256;NULL;NULL;NULL
15257;60;128;18590
15258;887;1790;20820
15259;114;277;20360
15260;NULL;NULL;NULL
15261;381;801;22380
15262;226;548;21740
15263;58;130;19300
15264;126;267;20630
15265;807;1556;20850
15266;262;609;23330
15267;1781;4326;23680
15268;526;1060;21660
15269;63;128;21090
16001;208;414;17790
16002;223;518;18440
16003;375;834;19930
16005;692;1369;19770
16007;241;452;18680
16008;146;312;19990
16009;175;356;18570
16010;84;163;24300
16011;250;590;22820
16012;217;513;23480
16013;147;320;23020
16014;51;138;21200
16015;20672;38480;19640
16016;384;791;21850
16018;304;698;25400
16019;543;1279;22670
16020;106;198;19030
16023;277;582;19980
16024;221;546;22640
16025;570;1190;19910
16026;581;1376;25000
16027;57;116;20550
16028;2264;4413;19960
16029;107;222;21270
16030;436;997;22450
16031;180;414;22850
16032;213;487;23020
16034;76;138;18030
16035;113;204;16990
16036;113;300;21640
16037;64;129;20090
16038;155;289;18760
16039;216;490;21140
16040;133;305;19870
16041;60;113;18430
16042;63;128;22470
16044;101;208;19130
16045;143;370;22880
16046;475;971;20130
16047;113;266;18680
16048;57;116;18230
16049;164;322;18930
16050;112;247;21510
16052;116;232;20500
16053;48;105;20410
16054;79;162;18400
16055;390;904;22030
16056;344;789;24660
16057;135;316;21920
16058;631;1467;25700
16059;74;166;16680
16060;195;453;22320
16061;1596;3908;23380
16062;54;133;20340
16063;80;161;18890
16064;482;1032;21630
16065;251;534;15830
16066;241;501;18420
16067;189;429;21220
16068;253;562;19080
16069;182;377;19650
16070;813;1545;20520
16071;254;560;20640
16072;207;465;21270
16073;847;1577;18120
16074;135;326;21320
16075;92;214;21950
16076;445;803;19800
16077;210;515;23790
16078;2303;5397;24590
16079;145;335;21380
16081;81;178;24060
16082;279;646;21060
16083;156;327;18880
16084;150;330;21070
16085;1484;2929;19480
16086;396;840;20160
16087;71;144;17420
16088;505;1182;23700
16089;1750;3633;22880
16090;1596;3285;21410
16091;80;155;20960
16093;679;1548;21960
16095;70;138;22300
16096;185;372;20130
16097;1033;2297;23290
16098;64;146;22500
16099;95;196;23770
16100;338;746;22190
16101;435;1079;23820
16102;9357;17458;21420
16103;59;118;19500
16104;209;427;22300
16105;258;591;20360
16106;1185;2240;20760
16107;226;541;21490
16108;55;128;19240
16109;276;684;20910
16110;352;789;19570
16111;68;145;18850
16112;NULL;NULL;NULL
16423;123;253;19340
16424;203;460;19530
16425;238;519;20100
17002;55;113;18860
17003;1944;4531;22710
17004;100;168;21180
17005;87;192;19170
17006;107;255;23160
17007;132;314;22600
17008;938;2364;23520
17009;488;1322;23690
17010;1843;3960;26490
17011;157;386;19890
17012;72;167;22060
17013;161;340;21100
17015;328;745;20240
17016;362;719;20890
17017;310;733;19470
17018;332;887;22000
17019;694;1357;24430
17020;139;321;22570
17021;1872;3908;21190
17022;450;974;21730
17023;161;357;19250
17024;676;1350;19410
17025;309;700;20350
17026;184;406;19230
17027;230;491;21160
17028;4879;9396;22070
17029;83;189;21700
17030;258;616;20520
17031;92;198;22030
17032;337;821;22260
17033;199;437;19680
17034;205;417;20900
17035;59;114;18640
17036;293;796;22570
17037;291;586;18710
17038;216;533;20410
17039;85;204;22120
17041;645;1781;21370
17042;191;450;21330
17043;314;678;20520
17044;503;1166;21430
17045;423;989;20150
17046;174;391;21190
17047;104;239;21580
17048;145;327;19510
17049;NULL;NULL;NULL
17050;210;486;19790
17051;1239;2623;26720
17052;319;702;21290
17053;577;1359;20620
17054;93;193;18880
17055;99;207;20800
17056;274;691;21090
17057;328;845;21950
17058;1698;3424;20470
17059;561;1456;25550
17060;102;219;18870
17061;56;120;21010
17062;106;227;20800
17063;179;447;20370
17064;1452;3141;24580
17065;772;1966;24780
17066;108;245;22850
17067;70;147;21830
17068;112;222;20580
17069;90;228;22520
17070;407;944;20810
17071;225;478;21990
17072;547;1183;20700
17073;562;1290;22610
17074;434;1007;20210
17075;587;1431;21780
17076;131;327;20610
17077;548;1251;19940
17078;197;470;21330
17079;739;1659;21300
17080;397;984;21210
17081;162;363;20800
17082;222;511;21590
17083;258;653;21590
17084;284;645;19430
17085;166;415;19690
17086;1603;3522;22740
17087;77;195;19610
17089;352;857;22290
17091;844;2035;22310
17092;71;153;20090
17093;2211;4403;21730
17094;3322;6445;25540
17095;98;217;20620
17096;NULL;NULL;NULL
17097;365;846;21660
17098;311;653;20810
17099;305;673;20880
17100;467;1057;22390
17101;158;348;18870
17102;549;1227;23270
17104;461;952;19730
17105;160;317;20930
17106;120;315;22390
17107;634;1507;21370
17108;183;417;22860
17109;592;1413;24480
17110;462;1001;19190
17111;380;814;20070
17112;285;697;22070
17113;303;638;19510
17114;101;206;19770
17115;145;329;20930
17116;110;229;18930
17117;57;137;18270
17118;143;340;21180
17119;532;1243;21040
17120;792;1822;22280
17121;681;1338;27310
17122;97;230;24720
17124;172;405;19310
17125;202;446;22600
17126;130;302;20010
17127;857;2028;21170
17128;308;691;22890
17129;185;408;21620
17130;202;451;19290
17131;1084;2296;20760
17132;274;694;21520
17133;357;809;20700
17134;202;435;20970
17135;113;205;18710
17136;574;1412;23020
17137;94;212;19910
14329;43;120;22850
14332;251;631;21690
14333;3650;7193;20190
14334;128;295;21050
14335;128;274;24300
14336;198;490;22090
14337;119;329;21700
14338;1150;2083;24140
14341;4671;10666;21770
14342;1668;3446;20170
14343;NULL;NULL;NULL
14344;155;367;26980
14345;127;285;20870
14346;264;658;23950
14347;406;1016;20760
14348;NULL;NULL;NULL
14349;764;2083;24000
14352;375;808;20140
14353;154;436;22120
14354;982;2054;24740
14355;480;1225;23580
14357;380;927;20110
14358;NULL;NULL;NULL
14360;75;203;20360
14362;70;162;21430
14364;184;463;23940
14365;1248;2605;24450
14366;9898;18208;18850
