code_commune;nb_menages_fiscaux;nb_personnes;revenu_median_declare
28359;1553;3666;20050
28360;346;902;24710
28362;221;506;22740
28363;385;989;24410
28364;328;718;20610
28365;173;425;24530
28366;113;319;22850
28367;135;306;23570
28368;77;193;20550
28369;289;791;21680
28370;193;476;20910
28371;447;1076;23600
28372;231;559;28940
28373;1384;2777;20260
28374;206;568;23820
28375;146;381;25080
28377;738;1764;24650
28378;220;485;22270
28379;193;488;26710
28380;771;1906;25600
28382;371;885;21430
28383;283;725;23500
28385;167;415;21000
28386;487;1258;22560
28387;434;890;18910
28388;454;1103;25980
28389;152;330;24020
28390;143;314;21900
28391;1188;2750;20770
28392;75;169;24390
28393;872;2235;23680
28394;549;1358;23490
28395;184;441;24840
28396;128;319;23280
28397;165;418;24660
28398;514;1177;21580
28400;78;179;24140
28401;192;453;23860
28403;329;804;29810
28404;4565;12331;17160
28405;435;1111;24740
28406;513;1263;22280
28407;127;292;20590
28408;51;124;21100
28409;175;435;22800
28410;120;297;21110
28411;63;164;21730
28414;NULL;NULL;NULL
28415;717;1684;24270
28417;537;1348;26710
28418;78;159;25760
28419;125;342;21460
28421;110;251;22090
28422;1666;3845;20640
28423;242;598;28550
28424;785;1647;21480
28425;253;637;26790
28426;211;522;23210
29001;417;946;19480
29002;591;1343;19570
29003;1992;3614;21410
29004;2627;5850;20460
29005;554;1309;23930
29006;1973;3627;27390
29007;468;905;18380
29008;473;1018;21610
29010;558;1435;21130
29011;1370;3453;28770
29012;98;177;15050
29013;107;195;17880
29014;207;433;17210
29015;1353;3405;23010
29016;466;950;17910
29017;360;914;22130
29018;197;391;17170
29019;63787;120754;20010
29020;2255;5360;20350
29021;1062;2093;22130
29022;1332;2437;22090
29023;1746;3430;27230
29024;3616;6886;19940
29025;708;1595;20050
29026;2304;4838;20500
29027;1688;3481;19490
29028;449;842;18890
29029;527;1137;21230
29030;1788;3761;21390
29031;2415;5069;24100
29032;968;2256;24480
29033;243;514;17670
29034;265;605;19300
29035;410;1120;22010
29036;301;561;17390
29037;2033;4412;25250
29038;443;932;18060
29039;10764;20460;22290
29040;1371;2825;26160
29041;819;1789;20570
29042;3831;7543;22430
29043;780;1845;24460
29044;595;1324;20400
29045;901;2272;24580
29046;7545;13896;20600
29047;759;1887;21930
29048;906;2197;21340
29049;1370;3191;21010
29051;3600;8449;23430
29053;840;1772;22050
29054;316;647;16950
29055;1442;3407;21810
29056;786;1988;25640
29057;1717;3640;25850
29058;5190;10736;25980
29059;415;1012;22200
29060;1258;2995;24920
29061;2648;6428;25130
29062;508;1139;20410
29063;216;454;20550
29064;193;401;21700
29065;412;955;21050
29066;738;1748;22710
29067;595;1193;19160
29068;991;2433;20180
29069;3253;7943;23620
29070;225;506;19720
29071;336;777;19470
29072;1506;2608;21380
29073;464;979;21320
29074;433;1015;19880
29075;6464;15370;24550
29076;1775;4739;23110
29077;937;2023;20680
29078;870;2097;21770
29079;594;1332;21080
29080;1010;2354;24510
29081;754;1317;19600
29082;247;453;22340
29083;NULL;NULL;NULL
29084;NULL;NULL;NULL
29085;442;816;26190
29086;573;1421;22880
29087;305;735;20840
29089;382;882;22050
29090;353;837;22960
29091;1051;2077;21160
29093;541;1416;20050
28253;379;1087;26030
28254;310;808;23420
28255;54;148;22390
28256;194;441;22620
28257;NULL;NULL;NULL
28259;139;338;21710
28260;NULL;NULL;NULL
28261;251;592;21470
28263;107;243;21740
28264;52;140;21630
28265;111;240;20530
28267;227;515;25340
28268;NULL;NULL;NULL
28269;775;1932;26020
28270;96;235;23210
28271;64;153;21370
28272;75;173;20650
28273;55;124;21460
28274;110;261;21450
28275;262;715;25690
28276;89;214;22260
28277;125;290;23260
28278;541;1369;27870
28279;1768;3842;21710
28280;4646;8978;19820
28281;212;557;25850
28282;177;433;21490
28283;136;280;21520
28284;126;295;24740
28285;132;333;26220
28286;241;665;23740
28287;407;937;20010
28289;85;221;25240
28290;109;281;23360
28291;234;569;22580
28292;302;758;27200
28293;438;1185;24660
30323;57;115;17470
30324;371;881;23040
30325;738;1464;17410
30326;852;1960;22800
30327;NULL;NULL;NULL
30328;453;1118;20800
30329;203;403;15780
30330;414;935;19940
30331;761;1695;24420
30332;NULL;NULL;NULL
30333;2018;4782;19940
30334;4457;8457;18740
30335;52;118;17930
30336;590;1311;20970
30337;194;458;20640
30338;60;141;18870
30339;630;1188;16870
30340;251;615;22320
30341;4999;11714;18430
30342;535;1278;26050
30343;244;553;21730
30344;2300;5505;22690
30345;192;332;17240
30346;792;1815;21510
30347;543;1373;21310
30348;860;1903;22510
30349;228;561;20080
30350;1967;3693;15860
30351;5921;12420;27430
30352;815;1867;23480
30353;NULL;NULL;NULL
30354;85;198;25510
30355;387;944;22530
30356;1225;2777;21980
31001;NULL;NULL;NULL
31002;104;241;25500
31003;461;1324;33970
31004;1058;2863;28530
31005;123;268;22590
31006;85;219;24390
31007;NULL;NULL;NULL
31008;108;242;20360
31009;NULL;NULL;NULL
31010;NULL;NULL;NULL
31011;134;257;19050
31012;50;96;22430
31013;160;382;22850
31014;NULL;NULL;NULL
31015;NULL;NULL;NULL
31017;NULL;NULL;NULL
31018;99;236;21330
31019;NULL;NULL;NULL
31020;505;944;19150
31021;57;127;24120
31022;4254;8993;21850
31023;159;311;19930
31024;182;448;23680
31025;355;980;36500
31026;465;1074;22400
31027;77;198;20960
31028;484;1002;19340
31029;131;356;27620
31030;NULL;NULL;NULL
31031;293;598;21450
31032;2993;7495;25950
31033;4499;10172;20580
31034;105;251;17940
31035;1504;3527;29810
31036;653;1670;30050
31037;643;1597;23430
31038;252;689;26860
31039;NULL;NULL;NULL
31040;NULL;NULL;NULL
31041;NULL;NULL;NULL
31042;1386;2296;19150
31043;65;133;20350
31044;7621;17179;28750
31045;204;437;19180
31046;NULL;NULL;NULL
31047;NULL;NULL;NULL
31048;1441;3620;24560
31049;234;610;30020
31050;235;559;18050
31051;162;454;24140
31052;663;1634;24900
31053;440;1149;30190
31054;67;181;26570
31055;64;170;25360
31056;3188;7601;24760
31057;606;1591;29420
31058;48;133;30810
31059;NULL;NULL;NULL
31060;44;103;23000
31061;76;203;29110
31062;35;106;17440
31063;70;164;19690
31064;NULL;NULL;NULL
31065;1140;3047;22250
31066;1758;4221;22090
31067;NULL;NULL;NULL
31068;NULL;NULL;NULL
31069;11883;24998;25000
31070;198;406;17720
31071;167;400;22090
31072;NULL;NULL;NULL
31073;218;581;23030
31074;112;299;27170
31075;445;1292;28070
31076;218;481;21550
31077;212;593;22690
31078;67;148;19890
31079;1880;4848;27020
31080;719;1372;18030
31081;NULL;NULL;NULL
31082;435;1094;25100
31083;100;217;21370
31084;490;1024;21340
31085;143;268;17980
31086;NULL;NULL;NULL
31087;124;304;22720
29269;449;980;19500
29270;619;1698;23770
29271;386;891;19300
29272;1318;3201;22020
29273;1147;2544;23710
29274;2479;5154;19730
29275;407;747;17730
29276;557;1171;21550
29277;943;2211;19930
29278;880;1791;19180
29279;1249;2794;21370
29280;1017;2179;22680
29281;416;937;20760
29282;163;371;25020
29284;1171;2433;22460
29285;217;502;19980
29286;102;258;20380
29287;433;986;21050
29288;221;593;24000
29289;71;136;21950
29290;281;699;22160
29291;435;939;19230
29292;139;276;22660
29293;3445;7076;24000
29294;251;635;20580
29295;200;556;24080
29296;550;1410;22330
29297;1019;2443;21460
29298;240;555;20580
29299;120;326;23160
29300;629;1532;21810
29301;149;386;20180
29302;1677;3698;20140
2A001;1164;2838;27370
2A004;25531;49385;22130
2A006;1270;3103;27160
2A008;645;1251;27740
2A011;NULL;NULL;NULL
2A014;NULL;NULL;NULL
2A017;638;1510;26330
2A018;70;142;20430
2A019;NULL;NULL;NULL
2A021;NULL;NULL;NULL
2A022;NULL;NULL;NULL
2A024;67;129;18950
2A026;69;136;18850
2A027;NULL;NULL;NULL
2A028;59;100;15490
2A031;216;383;22250
2A032;1471;3422;26310
2A035;76;164;22610
2A038;NULL;NULL;NULL
2A040;211;373;23020
2A041;1368;3051;20230
2A048;263;517;22640
2A056;50;94;19960
2A060;NULL;NULL;NULL
2A061;NULL;NULL;NULL
2A062;148;307;21420
2A064;NULL;NULL;NULL
2A065;456;838;21080
2A066;NULL;NULL;NULL
2A070;189;349;20590
2A071;81;151;21410
2A085;567;1218;25710
2A089;NULL;NULL;NULL
2A090;271;535;24500
2A091;79;135;20190
2A092;400;817;18710
2A094;NULL;NULL;NULL
2A098;328;627;24230
2A099;91;181;16930
2A100;NULL;NULL;NULL
2A103;722;1741;23870
2A104;450;1096;26060
2A108;74;127;17380
2A114;587;1302;18580
2A115;55;111;26350
2A117;NULL;NULL;NULL
2A118;83;154;18310
2A119;NULL;NULL;NULL
2A127;NULL;NULL;NULL
2A128;NULL;NULL;NULL
2A129;NULL;NULL;NULL
2A130;1373;2731;26070
2A131;52;80;20240
2A132;NULL;NULL;NULL
2A133;51;102;22700
2A139;561;1316;21160
2A141;54;78;19960
2A142;291;523;19830
2A144;50;77;20780
2A146;NULL;NULL;NULL
2A154;52;87;20620
2A158;NULL;NULL;NULL
2A160;101;166;22240
2A163;220;402;19940
2A174;NULL;NULL;NULL
2A181;213;435;22200
2A186;114;210;18360
2A189;499;983;21760
2A191;NULL;NULL;NULL
2A196;NULL;NULL;NULL
2A197;NULL;NULL;NULL
2A198;157;322;20050
2A200;51;80;15820
2A203;NULL;NULL;NULL
2A204;50;82;19840
2A209;706;1569;24360
2A211;236;425;20420
2A212;169;326;21650
2A215;304;624;20600
2A228;603;1239;27650
2A232;114;211;21530
2A240;NULL;NULL;NULL
2A247;5587;12397;19540
2A249;1360;2714;17790
2A253;NULL;NULL;NULL
2A254;106;176;20420
2A258;NULL;NULL;NULL
2A259;NULL;NULL;NULL
2A262;NULL;NULL;NULL
2A266;NULL;NULL;NULL
2A268;NULL;NULL;NULL
2A269;558;1061;18280
2A270;124;240;22380
2A271;1286;2848;21730
2A272;1275;2542;18390
2A276;198;374;23550
2A278;NULL;NULL;NULL
2A279;NULL;NULL;NULL
2A282;54;91;18280
2A284;171;279;20690
2A285;NULL;NULL;NULL
2A288;534;1132;22380
2A295;52;96;23190
2A300;381;816;22570
2A308;165;285;22450
2A310;NULL;NULL;NULL
2A312;171;331;20110
2A322;NULL;NULL;NULL
2A323;131;302;22270
2A324;184;380;20530
2A326;54;82;21110
2A330;199;405;19750
2A331;NULL;NULL;NULL
2A336;156;372;24120
2A345;210;504;22910
2A348;395;759;22420
2A349;303;655;24090
2A351;156;354;28570
2A357;NULL;NULL;NULL
2A358;NULL;NULL;NULL
2A359;97;153;16810
2A360;54;96;24630
2A362;1246;2647;20810
2A363;NULL;NULL;NULL
2B002;68;182;14990
2B003;NULL;NULL;NULL
2B005;NULL;NULL;NULL
2B007;90;159;17830
2B009;792;1741;17420
2B010;175;352;22400
2B012;NULL;NULL;NULL
2B013;NULL;NULL;NULL
2B015;NULL;NULL;NULL
31088;1134;2980;31250
31089;239;679;28970
31090;165;383;19710
31091;2552;6049;25200
31092;59;109;23310
31093;338;901;21920
31094;1171;2945;24860
31095;60;134;23070
31096;71;188;20000
31097;163;397;22040
31098;451;1039;21300
31099;154;390;23460
31100;985;2388;22160
31101;190;450;22970
31102;102;242;23140
31103;NULL;NULL;NULL
31104;242;659;23260
31105;94;231;27060
31106;1085;2573;23380
31107;2611;6016;21230
31108;120;270;19660
31109;202;419;17450
31110;309;669;23320
31111;120;308;21810
31112;76;167;21590
31113;6931;14161;24950
31114;97;216;20840
31115;NULL;NULL;NULL
31116;4900;10933;22940
31117;1644;4189;28460
31118;2708;6689;24530
31119;95;199;21590
31120;298;797;28090
31121;NULL;NULL;NULL
31122;43;109;20250
31123;NULL;NULL;NULL
31124;172;392;21350
31125;NULL;NULL;NULL
31126;167;455;25500
31127;NULL;NULL;NULL
31128;319;878;21490
31129;NULL;NULL;NULL
31130;NULL;NULL;NULL
31131;NULL;NULL;NULL
31132;NULL;NULL;NULL
31133;NULL;NULL;NULL
31134;NULL;NULL;NULL
31135;2289;4883;18130
31136;815;2047;24760
31137;68;170;24430
31138;111;252;18530
31139;89;187;20110
31140;96;184;18960
31141;100;210;16370
31142;114;240;23870
31143;122;253;20960
31144;382;715;19090
31145;1233;2880;20870
31146;NULL;NULL;NULL
31147;264;636;22950
31148;198;491;34700
31149;16925;37898;23250
31150;3582;8469;25010
31151;328;913;33040
31152;NULL;NULL;NULL
31153;196;444;22940
31155;98;211;20710
31156;151;364;23560
31157;8506;19378;23430
31158;89;177;22640
31159;165;383;19990
31160;1019;2592;27300
31161;552;1413;28090
31162;439;1155;27390
31163;1071;2788;30170
31164;90;201;26370
31165;2659;6525;23520
31166;110;288;22840
31167;317;682;20080
31168;50;126;17520
31169;3071;7242;27770
31170;105;225;18730
31171;119;300;29100
31172;NULL;NULL;NULL
31173;113;264;23780
31174;245;530;21790
31175;276;621;22770
31176;95;198;18150
31177;64;133;22340
31178;91;196;17600
31179;143;324;23350
31180;51;143;22830
31181;847;2307;22830
31182;2381;5356;22600
31183;132;308;19950
31184;760;1982;29500
31185;43;118;25870
31186;1411;2934;22830
31187;5089;12985;25420
31188;2127;6040;28150
31189;89;224;26460
31190;123;239;16460
31191;52;96;21490
31192;323;819;27580
31193;757;1750;20230
31194;68;185;26580
31195;NULL;NULL;NULL
31196;87;214;22200
31197;171;348;22350
31198;56;116;21520
31199;97;189;21140
31200;NULL;NULL;NULL
31201;NULL;NULL;NULL
31202;2592;6464;23960
31203;3899;9378;24930
31204;NULL;NULL;NULL
31205;1439;3209;24990
31206;453;1089;21270
31207;NULL;NULL;NULL
31208;146;302;20400
31209;60;140;23920
31210;554;1344;25240
31211;272;716;26990
31212;738;1943;26200
31213;67;146;20660
31215;190;493;27920
31216;142;372;27870
31217;NULL;NULL;NULL
31218;52;104;14150
31219;180;426;21260
31220;153;393;22210
31221;NULL;NULL;NULL
31222;NULL;NULL;NULL
31223;NULL;NULL;NULL
31224;601;1106;18160
31225;67;177;23010
31226;NULL;NULL;NULL
31227;338;916;41300
31228;892;2300;27600
31229;297;768;23730
31230;1962;4656;24710
31231;277;715;22270
31232;3869;8836;22970
31233;412;1034;24240
31234;173;476;24300
31235;NULL;NULL;NULL
31236;NULL;NULL;NULL
31237;105;241;19540
31238;217;465;19750
31239;825;1576;17570
31240;236;670;26520
31241;130;284;19220
31242;NULL;NULL;NULL
31243;NULL;NULL;NULL
31244;182;357;21530
31245;89;166;19850
31246;362;859;20810
31247;607;1336;22110
31248;2510;6243;23360
31249;478;1234;25100
31250;264;658;22480
31251;69;147;17930
31252;780;1967;26850
31253;1119;2870;23940
31254;1635;3608;26140
31255;150;324;23770
31256;109;309;27070
31258;100;256;22120
31259;878;2151;31940
31260;49;100;20290
31261;436;1197;23820
31262;164;417;23460
31263;1253;3180;24890
31264;200;548;23830
31265;110;271;21310
31266;56;135;25550
31267;NULL;NULL;NULL
31268;61;128;21870
31269;583;1564;24460
31270;430;1053;24000
31271;861;2211;27290
31272;NULL;NULL;NULL
31273;1154;3116;30690
31274;82;179;20690
31275;65;157;21320
31276;146;297;18530
31277;607;1666;27050
31278;139;314;20720
31279;NULL;NULL;NULL
31280;148;389;19680
31281;532;1348;23020
31282;3818;8803;22400
31283;106;248;21460
31284;576;1703;35630
31285;312;795;29720
31286;260;624;21450
31287;1408;3569;24350
31288;146;357;22010
31289;113;261;20670
31290;NULL;NULL;NULL
31291;4163;9876;26460
31292;NULL;NULL;NULL
31293;1166;2869;24270
31294;NULL;NULL;NULL
31295;NULL;NULL;NULL
31296;203;433;19710
31297;906;2254;27770
31299;1471;3792;23930
31300;56;119;21390
31301;53;106;20380
31302;124;305;21660
31303;1246;3194;22300
31304;177;468;25000
31305;75;177;23580
31306;52;102;21490
31308;NULL;NULL;NULL
31309;93;212;21220
31310;108;300;25770
31311;478;1260;21640
31312;NULL;NULL;NULL
31313;61;115;19450
31314;185;403;23110
31315;488;951;19660
31316;243;475;19550
31317;178;457;21900
31318;74;178;23850
31319;55;128;22030
31320;409;995;22370
31321;65;146;22290
31322;NULL;NULL;NULL
31323;180;415;22500
31324;1080;2382;19530
31325;73;188;23360
31326;NULL;NULL;NULL
31327;80;191;21550
31328;128;352;27580
31329;82;205;22780
31330;183;501;22140
31331;118;303;27300
31332;104;236;23810
31333;NULL;NULL;NULL
31334;486;1303;25550
31335;NULL;NULL;NULL
31336;292;611;22050
31337;57;88;15850
31338;295;823;28730
31339;176;475;29530
31340;109;324;46780
31341;2549;6514;24570
31342;87;178;20060
31343;NULL;NULL;NULL
31344;365;787;17900
31345;989;2670;22880
31346;439;1161;21780
31347;74;155;20640
31348;NULL;NULL;NULL
31349;359;857;23150
31350;NULL;NULL;NULL
31351;2622;5832;23840
31352;90;240;35130
31353;NULL;NULL;NULL
31354;NULL;NULL;NULL
31355;669;1904;34840
31356;734;2023;28360
31357;146;286;20130
31358;1533;3772;27310
31359;NULL;NULL;NULL
31360;278;534;21690
31361;206;547;25310
31362;98;196;17580
31363;103;215;19500
31364;1206;3170;27360
31365;236;481;14010
31366;258;713;31160
31367;NULL;NULL;NULL
31368;86;235;24810
31369;NULL;NULL;NULL
31370;53;129;21640
31371;180;453;20690
31372;202;447;21380
31373;63;151;18270
31374;408;1049;25420
31375;1427;2997;20390
31376;52;100;16540
31377;266;730;24360
31378;NULL;NULL;NULL
31379;71;174;22900
31380;203;514;25240
31381;1049;2598;26670
31382;45;109;23440
31383;508;1306;25200
31384;685;1894;26080
31385;104;208;17870
31386;94;220;22190
31387;52;132;25850
31388;146;375;32270
31389;1853;4327;28470
31390;1395;2609;15260
31391;192;426;21690
31392;NULL;NULL;NULL
31393;65;164;24250
31394;68;145;24450
31395;11161;24654;21110
31396;1630;3956;23030
31397;NULL;NULL;NULL
31398;NULL;NULL;NULL
31399;1194;3099;21740
31400;NULL;NULL;NULL
31401;142;383;25670
31402;363;960;30730
31403;310;753;23920
31404;NULL;NULL;NULL
31405;63;127;22120
31406;306;675;20470
31407;464;1301;27680
2B016;193;372;21550
2B020;267;520;19640
2B023;NULL;NULL;NULL
2B025;NULL;NULL;NULL
2B029;121;292;22130
2B030;61;101;17430
2B033;15637;29497;18850
2B034;253;562;21180
2B036;NULL;NULL;NULL
2B037;2805;6376;23500
2B039;79;161;16920
2B042;3196;7212;21590
2B043;738;1468;24220
2B045;NULL;NULL;NULL
2B046;83;135;18140
2B047;134;231;15060
2B049;1116;2558;18810
2B050;2495;5204;18200
2B051;NULL;NULL;NULL
2B052;NULL;NULL;NULL
2B053;NULL;NULL;NULL
2B054;71;113;17500
2B055;NULL;NULL;NULL
2B057;127;255;19230
2B058;129;196;16590
2B059;50;95;19260
2B063;NULL;NULL;NULL
2B067;NULL;NULL;NULL
2B068;NULL;NULL;NULL
2B069;NULL;NULL;NULL
2B072;NULL;NULL;NULL
2B073;50;87;22080
2B074;147;316;24230
2B075;NULL;NULL;NULL
2B077;264;613;20380
2B078;NULL;NULL;NULL
2B079;194;443;19730
2B080;68;117;20460
2B081;NULL;NULL;NULL
2B082;NULL;NULL;NULL
2B083;72;135;18170
2B084;108;222;18730
2B086;92;164;17440
2B087;664;1277;19960
2B088;90;178;22710
2B093;419;860;23090
2B095;87;127;18580
2B096;2441;4783;19690
2B097;NULL;NULL;NULL
2B101;NULL;NULL;NULL
2B102;NULL;NULL;NULL
2B105;NULL;NULL;NULL
2B106;NULL;NULL;NULL
2B107;71;114;16680
2B109;91;179;22130
2B110;NULL;NULL;NULL
2B111;NULL;NULL;NULL
2B112;94;210;18120
2B113;NULL;NULL;NULL
2B116;NULL;NULL;NULL
2B120;2089;4825;22860
2B121;166;329;19790
2B122;NULL;NULL;NULL
2B123;1461;3132;18320
2B124;95;148;17510
2B125;NULL;NULL;NULL
2B126;NULL;NULL;NULL
2B134;1582;3061;17680
2B135;133;195;16100
2B136;72;120;20650
2B137;NULL;NULL;NULL
2B138;72;137;16230
2B140;NULL;NULL;NULL
2B143;356;777;15360
2B145;79;143;14740
2B147;50;88;19870
2B148;2357;5061;19300
2B149;NULL;NULL;NULL
2B150;585;1143;23580
2B152;331;621;20550
2B153;57;94;21190
2B155;NULL;NULL;NULL
2B156;NULL;NULL;NULL
2B157;NULL;NULL;NULL
2B159;NULL;NULL;NULL
2B161;NULL;NULL;NULL
2B162;256;507;20920
2B164;NULL;NULL;NULL
2B165;131;295;19500
2B166;197;446;18860
2B167;200;381;20430
2B168;873;1885;22600
2B169;394;821;18370
2B170;NULL;NULL;NULL
2B171;NULL;NULL;NULL
2B172;232;448;20340
2B173;118;209;18270
2B175;51;78;21730
2B176;NULL;NULL;NULL
2B177;NULL;NULL;NULL
2B178;NULL;NULL;NULL
2B179;NULL;NULL;NULL
2B180;NULL;NULL;NULL
2B182;122;230;21750
2B183;NULL;NULL;NULL
2B184;NULL;NULL;NULL
2B185;596;1242;21200
2B187;60;110;17170
2B188;170;374;21040
2B190;76;124;17320
2B192;NULL;NULL;NULL
2B193;231;481;18230
2B194;NULL;NULL;NULL
2B195;NULL;NULL;NULL
2B199;85;165;20300
2B201;73;139;15810
2B202;NULL;NULL;NULL
2B205;338;672;19650
2B206;NULL;NULL;NULL
2B207;1271;2578;18030
2B208;NULL;NULL;NULL
2B210;NULL;NULL;NULL
2B213;NULL;NULL;NULL
2B214;NULL;NULL;NULL
2B216;NULL;NULL;NULL
2B217;NULL;NULL;NULL
2B218;NULL;NULL;NULL
2B219;NULL;NULL;NULL
2B220;63;102;17810
2B221;NULL;NULL;NULL
2B222;NULL;NULL;NULL
